Date,return,h_t,conditional_sd,lambda_t,n_hat,xi_t,jump_prob_list
2016-09-21 00:00:00+08:00,0.007277876575355012,5.0057052192442234e-05,0.00707510086093776,0.5983253220171029,0.28966207794307663,-0.30866324407402623,0.23936024915689524
2016-09-22 00:00:00+08:00,0.0007322215008307002,4.97835881429611e-05,0.007055748588417894,0.4523977334443135,0.24755436876397516,-0.20484336468033834,0.2135157624483841
2016-09-23 00:00:00+08:00,0.00533055052980489,4.899775097595493e-05,0.006999839353581975,0.35793788343759714,0.1642129492663047,-0.19372493417129244,0.14645822810595022
2016-09-26 00:00:00+08:00,-0.009751698580219221,4.8498068964225114e-05,0.006964055496923119,0.27246037837948645,0.4188887418727,0.14642836349321353,0.3765711339703124
2016-09-29 00:00:00+08:00,0.008272919325988197,4.8756796987644987e-05,0.006982606747314715,0.3383253270078803,0.1670677451889482,-0.1712575818189321,0.1497520094358349
2016-09-30 00:00:00+08:00,-0.011286856295289397,4.866490602405907e-05,0.00697602365420725,0.2634589604216039,0.5006421183613363,0.23718315793973244,0.4495518632292247
2016-10-03 00:00:00+08:00,0.007320347212662762,4.926078065488271e-05,0.007018602471637977,0.36909519330245444,0.17564173515436515,-0.19345345814808929,0.15600269586270554
2016-10-04 00:00:00+08:00,0.005784439206244666,4.9008993118693316e-05,0.007000642336149827,0.2832442834619795,0.12945734336012663,-0.15378694010185287,0.11822253749027911
2016-10-05 00:00:00+08:00,-0.001669100654476482,4.855958304439631e-05,0.006968470638841518,0.21838263465001292,0.12185649093323174,-0.09652614371678118,0.11336242174415201
2016-10-06 00:00:00+08:00,0.001296501700983044,4.783001788762011e-05,0.006915924948090466,0.1812196979306489,0.082968006834626,-0.0982516910960229,0.0782665346096979
2016-10-07 00:00:00+08:00,-0.0019946014252616513,4.709168842455201e-05,0.006862338407900911,0.14494416836269663,0.07838175472462992,-0.06656241363806671,0.07472093685967252
2016-10-11 00:00:00+08:00,-0.00497569788279207,4.640415574607486e-05,0.0068120595818059945,0.1240143833827095,0.08952441340522908,-0.03448996997748041,0.08578719635379994
2016-10-12 00:00:00+08:00,0.003549010276072326,4.5956621800508115e-05,0.006779131345571357,0.11792100523924531,0.05034049088608951,-0.0675805143531558,0.04847897282097513
2016-10-13 00:00:00+08:00,-0.003619555578578863,4.5358898137011426e-05,0.006734901494232223,0.09773916935157514,0.05892375199822799,-0.038815417353347155,0.05702476478487151
2016-10-14 00:00:00+08:00,-0.005874595033910132,4.4805664725793976e-05,0.006693703364042507,0.0909258824658333,0.07201128541632071,-0.018914597049512594,0.06976965770098109
2016-10-17 00:00:00+08:00,0.0012049066015324187,4.449355544747179e-05,0.0066703489749391515,0.09304674156775487,0.03998954777669197,-0.053057193791062905,0.0388160181331173
2016-10-18 00:00:00+08:00,0.005039519264407114,4.3817819570835626e-05,0.006619502970075293,0.08026107558580733,0.034778948839576045,-0.04548212674623129,0.03389547028020734
2016-10-19 00:00:00+08:00,0.006636617883777276,4.338832114858648e-05,0.0065869811862936485,0.07132481348709763,0.03360697953006034,-0.03771783395703729,0.03283879572452553
2016-10-20 00:00:00+08:00,0.0035750440043241104,4.315407868937685e-05,0.006569176408757558,0.0661505874392719,0.02742710795576968,-0.038723479483502216,0.026854573382810498
2016-10-21 00:00:00+08:00,-0.0011458392485491908,4.2612447911450115e-05,0.006527821069196835,0.06076783992502776,0.028234182596515306,-0.032533657328512454,0.027684319129275048
2016-10-24 00:00:00+08:00,0.0017102009051271814,4.1980779261217736e-05,0.006479257616518866,0.058307586939426906,0.023883088572612288,-0.03442449836681462,0.023443658472740547
